iyear,imonth,iday,approxdate,country_txt,region_txt,provstate,city,latitude,longitude,summary,crit1,doubtterr,success,suicide,attacktype1_txt,attacktype2_txt,attacktype3_txt,targtype1_txt,target1,natlty1_txt,targtype2_txt,target2,natlty2_txt,targtype3_txt,targsubtype3,target3,natlty3_txt,gname,gname2,gname3,motive,nperps,nperpcap,claimmode2_txt,claimmode3_txt,weaptype1_txt,weapsubtype1_txt,weaptype2_txt,weaptype3_txt,weaptype4_txt,nkill,nkillter,nwound,nwoundte,property,propextent_txt,propvalue,ishostkid,nhostkid,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,hostkidoutcome,hostkidoutcome_txt,nreleased,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,terrorist_category
2016,12,13,2016-12-13,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Qalandiyah,31.861471,35.208427,"12/13/2016: An assailant attempted to ram her vehicle at the Qalandiya checkpoint in Qalandiya, West Bank. Security forces opened fire, causing the assailant to stop. No casualties were reported in the attack and the assailant was arrested. No group claimed responsibility for the incident.",1,0.0,0,0,Armed Assault,,,Police,Qalandiya Checkpoint,Israel,,,,,,,,Unknown,,,,1.0,1.0,,,Melee,Knife or Other Sharp Object,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Single terrorist
2016,12,14,2016-12-14,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Jerusalem,31.784838,35.224613,"12/14/2016: An assailant stabbed and wounded a civilian and a police officer in Old city, Jerusalem, West Bank. Police officers opened fire, killing the assailant. Hammad Khader Sheikh, a Palestinian extremist, claimed responsibility on Facebook before carrying out the attack.",1,0.0,1,0,Armed Assault,,,Police,Officers,Israel,,,,,,,,Palestinian Extremists,,,,1.0,0.0,,,Melee,Knife or Other Sharp Object,,,,1.0,1.0,2.0,0.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2016,12,14,2016-12-14,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Deir Abu Mashaal,32.00004,35.070422,"12/14/2016: Assailants opened fire on an Israeli civilian vehicle near Deir Abu Mashaal and Beit El, West Bank. There were no reported casualties. No group claimed responsibility for the incident.",1,0.0,1,0,Armed Assault,,,Private Citizens & Property,Vehicle,Israel,,,,,,,,Unknown,,,,1.0,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,1,Minor (likely < $1 million),-99.0,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Single terrorist
2016,12,17,2016-12-17,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Samaria district,32.422877,35.302723,"12/17/2016: Assailants started a fire near a village in Samaria, West Bank. No casualties were reported in the attack. This was one of two fires set by the assailants on the same date. No group claimed responsibility for the incident.",1,0.0,1,0,Facility/Infrastructure Attack,,,Unknown,Unknown,,,,,,,,,Unknown,,,,3.0,3.0,,,Incendiary,Arson/Fire,,,,0.0,0.0,0.0,0.0,-9,,,0.0,,,,,,,,,,,,,,-9,-9,1,1,Multiple terrorists
2016,12,17,2016-12-17,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Ariel,32.104637,35.174514,"12/17/2016: Assailants set a fire near a highway south of Ariel, West Bank. No casualties were reported in the attack. This was one of two fires set by the assailants on the same date. No group claimed responsibility for the incident.",1,0.0,1,0,Facility/Infrastructure Attack,,,Unknown,Unknown,,,,,,,,,Unknown,,,,3.0,3.0,,,Incendiary,Arson/Fire,,,,0.0,0.0,0.0,0.0,-9,,,0.0,,,,,,,,,,,,,,-9,-9,1,1,Multiple terrorists
2016,12,19,2016-12-19,Israel,Middle East & North Africa,Southern,Unknown,30.829562,35.038816,"12/19/2016: Assailants opened fire on Israel Defense Forces (IDF) personnel near the border with the Gaza Strip in Southern district, Israel. There were no reported casualties. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",1,1.0,0,0,Armed Assault,,,Military,Soldiers,Israel,,,,,,,,Palestinian Extremists,,,,-99.0,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,1,0,0,1,Unknown
2016,12,19,2016-12-19,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Ofarim,32.018225,35.043034,"12/19/2016: Assailants opened fire on a civilian vehicle near Ofarim, West Bank. An Israeli civilian was injured in the attack. No group claimed responsibility for the incident.",1,0.0,1,0,Armed Assault,,,Private Citizens & Property,Vehicle,Israel,,,,,,,,Unknown,,,,-99.0,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,1.0,0.0,1,Minor (likely < $1 million),-99.0,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2016,12,19,2016-12-19,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Benyamin,32.008313,35.128876,"12/19/2016: Assailants opened fire on a bus at the Parsa intersection near Neve Tzuf, Benyamin, West Bank. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,0.0,1,0,Armed Assault,,,Transportation,Bus,Israel,,,,,,,,Unknown,,,,-99.0,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,1,Minor (likely < $1 million),-99.0,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2016,12,25,2016-12-25,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Beit El,31.9416,35.222734,"12/25/2016: An assailant opened fire on a civilian vehicle near Beit El, West Bank. There were no reported casualties. No group claimed responsibility for the incident; however, sources suspected that a Palestinian extremist carried out the attack.",1,0.0,0,0,Armed Assault,,,Private Citizens & Property,Vehicle,Israel,,,,,,,,Palestinian Extremists,,,,1.0,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2016,12,30,2016-12-30,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Qalandiyah,31.861471,35.208427,"12/30/2016: An assailant attempted to stab police officers at a checkpoint in Qalandiyah, West Bank. The assailant was wounded when police officers opened fire. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist.",1,0.0,0,0,Armed Assault,,,Police,Checkpoint,Israel,,,,,,,,Palestinian Extremists,,,,1.0,1.0,,,Melee,Knife or Other Sharp Object,,,,0.0,0.0,1.0,1.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,1,8,2017-01-08,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Jerusalem,31.784838,35.224613,"01/08/2017: An assailant drove a truck into a group of off-duty Israel Defense Forces (IDF) soldiers visiting the Tayelet in Armon Hanatziv neighborhood, Jerusalem, West Bank. At least four soldiers, including two United States citizens, were killed and 17 other soldiers were injured in the assault. The assailant, identified as Fadi al-Qunbar, was shot and killed after backing the vehicle up and ramming the crowd a second time. The Groups of Martyr Baha Eleyan claimed responsibility for the attack. Sources also suspected that the incident may have been carried out by the Islamic State of Iraq and the Levant (ISIL).",1,1.0,1,0,Unarmed Assault,,,Military,"Soldiers: Erez Orbach, Yael Yekutiel, Shir Hajaj",Israel,,,,,,,,Groups of Martyr Baha Eleyan,Islamic State of Iraq and the Levant (ISIL),,,1.0,0.0,,,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,,,5.0,1.0,17.0,0.0,0,,,0.0,,,,,,,,,,,,,,1,1,0,1,Single terrorist
2017,1,10,2017-01-10,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Nablus,32.222271,35.253506,"01/10/2017: An assailant attempted to stab Israel Defense Forces (IDF) soldiers while additional assailants opened fire and threw explosive devices at the soldiers at Al-Faraa Camp near Nablus, West Bank. At least one assailant was killed in the assault. No group claimed responsibility; however, sources identified the assailant, Muhammad al-Salahi, as a Palestinian extremist.",1,1.0,1,0,Armed Assault,,,Military,Soldiers,Israel,,,,,,,,Palestinian Extremists,,,,1.0,0.0,,,Explosives,Unknown Explosive Type,Firearms,Melee,,1.0,1.0,0.0,0.0,-9,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,1,15,2017-01-15,Israel,Middle East & North Africa,Southern,Unknown,30.829562,35.038816,"01/15/2017: Assailants opened fire on an Israel Defense Forces (IDF) vehicle in Southern district, Israel. There were no reported casualties. No group claimed responsibility for the incident.",1,1.0,1,0,Armed Assault,,,Military,Vehicle,Israel,,,,,,,,Unknown,,,,-99.0,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,1,Unknown,-99.0,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2017,1,17,2017-01-17,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Tulkarm,32.311927,35.026584,"01/17/2017: An assailant attempted to stab an Israeli soldier at a checkpoint in Tulkarm, West Bank. Security forces opened fire, killing the assailant. No group claimed responsibility for the incident; however, sources attributed the attack to Nidal Daoud Mahdawi, a Palestinian extremist.",1,1.0,0,0,Armed Assault,,,Military,Checkpoint,Israel,,,,,,,,Palestinian Extremists,,,,1.0,0.0,,,Melee,Knife or Other Sharp Object,,,,1.0,1.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,1,19,2017-01-19,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,"01/19/2017: An explosive device detonated targeting the residence of Nayef Khuweter, a Fatah official, in eastern Gaza, Gaza Strip. There were no reported casualties. No group claimed responsibility for the incident.",1,0.0,1,0,Bombing/Explosion,,,Violent Political Party,Residence of Official:  Nayef Khuweter,West Bank and Gaza Strip,,,,,,,,Unknown,,,,-99.0,0.0,,,Explosives,Unknown Explosive Type,,,,0.0,0.0,0.0,0.0,-9,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2017,1,20,2017-01-20,Israel,Middle East & North Africa,Haifa,Daliyat al-Karmel,32.693796,35.055447,"01/20/2017: An explosive device detonated near a shopping center in Daliyat al-Karmel, Haifa, Israel. There were no reported casualties in the blast. In addition, a second explosive device was discovered and defused at the scene. No group claimed responsibility for the incident.",1,0.0,1,0,Bombing/Explosion,,,Unknown,Unknown,,,,,,,,,Unknown,,,,-99.0,0.0,,,Explosives,Pipe Bomb,Explosives,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,1,1,Unknown
2017,1,23,2017-01-23,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Mughayir,32.018673,35.344147,"01/23/2017: An explosive device detonated targeting Israel Defense Forces (IDF) personnel in Mughayir, West Bank. One soldier was injured in the blast. No group claimed responsibility for the incident.",1,1.0,1,0,Bombing/Explosion,,,Military,Soldier,Israel,,,,,,,,Unknown,,,,-99.0,0.0,,,Explosives,Pipe Bomb,,,,0.0,0.0,1.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2017,1,24,2017-01-24,Israel,Middle East & North Africa,Southern,Reim,31.385317,34.459335,"01/24/2017: Assailants opened fire on Israel Defense Forces (IDF) personnel near Reim, Southern, Israel. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1.0,0,0,Armed Assault,,,Military,Forces,Israel,,,,,,,,Unknown,,,,-99.0,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2017,1,24,2017-01-24,Israel,Middle East & North Africa,Northern,Metula,33.277232,35.578235,"01/24/2017: Assailants opened fire on Israel Defense Forces (IDF) personnel near Metula, Northern, Israel. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1.0,0,0,Armed Assault,,,Military,Forces,Israel,,,,,,,,Unknown,,,,-99.0,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2017,1,25,2017-01-25,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Kochav Yaakov,31.880152,35.242773,"01/25/2017: An assailant attempted to ram his vehicle into a bus stop near Kochav Yaakov, West Bank. The assailant was shot and killed by security forces. No group claimed responsibility for the incident; however, sources identified the assailant as Hussein Salem Abu Ghosh, a Palestinian extremist.",1,0.0,1,0,Unarmed Assault,,,Transportation,Bus Stop,Israel,,,,,,,,Palestinian Extremists,,,,1.0,0.0,,,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,,,1.0,1.0,0.0,0.0,1,Minor (likely < $1 million),-99.0,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,1,25,2017-01-25,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Abud,32.016539,35.068807,"01/25/2017: An assailant opened fire on an Israel Defense Forces (IDF) guard post near Abud, West Bank. The assailant was injured in the ensuing clash. No group claimed responsibility for the incident; however, sources identified the assailant as a Palestinian extremist.",1,1.0,0,0,Armed Assault,,,Military,Guard Post,Israel,,,,,,,,Palestinian Extremists,,,,1.0,1.0,,,Firearms,Rifle/Shotgun (non-automatic),,,,0.0,0.0,1.0,1.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,1,25,2017-01-25,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Midgal Oz,31.640932,35.143139,"01/25/2017: Assailants threw Molotov cocktails at Midgal Oz, West Bank, There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,0.0,1,0,Facility/Infrastructure Attack,,,Private Citizens & Property,Settlement,Israel,,,,,,,,Unknown,,,,-99.0,0.0,,,Incendiary,Molotov Cocktail/Petrol Bomb,,,,0.0,0.0,0.0,0.0,1,Minor (likely < $1 million),-99.0,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2017,1,26,2017-01-26,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Azzun,32.177101,35.055957,"01/26/2017: An assailant opened fire on vehicles along Highway 55 near Azzun, West Bank. No casualties were reported in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist.",1,0.0,0,0,Armed Assault,,,Private Citizens & Property,Vehicles,Israel,,,,,,,,Palestinian Extremists,,,,1.0,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,1,27,2017-01-27,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Nili,31.963415,35.04727,"01/27/2017: An assailant opened fire on an Israeli vehicle near Nili, West Bank. No casualties were reported in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist.",1,0.0,1,0,Armed Assault,,,Private Citizens & Property,Vehicle,Israel,,,,,,,,Palestinian Extremists,,,,1.0,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,1,Minor (likely < $1 million),-99.0,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,2,2,2017-02-02,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Geva Binyamin,31.849266,35.276436,"02/02/2017: An assailant drove her vehicle into an Israel Police vehicle in Geva Binyamin, West Bank. At least four people, including the assailant, were injured in the attack. No group claimed responsibility for the incident.",1,0.0,1,0,Unarmed Assault,,,Police,Vehicle,Israel,,,,,,,,Unknown,,,,1.0,1.0,,,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,,,0.0,0.0,4.0,1.0,1,Minor (likely < $1 million),-99.0,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Single terrorist
2017,2,3,2017-02-03,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Halamish,32.006058,35.125931,02/03/2017: An explosive device was discovered and defused between Halamish and Nachiel in West Bank. No group claimed responsibility for the incident.,1,0.0,0,0,Bombing/Explosion,,,Unknown,Unknown,,,,,,,,,Unknown,,,,-99.0,0.0,,,Explosives,Remote Trigger,,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,1,1,Unknown
2017,2,8,2017-02-08,Israel,Middle East & North Africa,Southern,Eilat,29.554548,34.947533,"02/08/2017: Assailants in Egypt fired four rockets towards Eilat, Southern district, Israel. Three rockets were intercepted by the Iron Dome Missile Defense System while the fourth landed in an open field, causing neither casualties nor damages. The Sinai Province of the Islamic State claimed responsibility and stated that the attack was carried out ""in order to teach the Jews and the crusaders a proxy war will not avail them of anything.""",1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,City,Israel,,,,,,,,Sinai Province of the Islamic State,,,"The Sinai Province of the Islamic State claimed responsibility for the incident and stated that the attack was carried out ""in order to teach the Jews and the crusaders a proxy war will not avail them of anything.""",-99.0,0.0,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,1,1,0,1,Unknown
2017,2,9,2017-02-09,Israel,Middle East & North Africa,Central,Petah Tivka,32.089161,34.88382,"02/09/2017: An assailant opened fire and stabbed civilians with a screwdriver at a market in Petah Tikva, Central district, Israel. Six people were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Sadiq Nasser, a Palestinian extremist.",1,0.0,1,0,Armed Assault,,,Private Citizens & Property,Market,Israel,,,,,,,,Palestinian Extremists,,,,1.0,1.0,,,Firearms,Unknown Gun Type,Melee,,,0.0,0.0,6.0,0.0,0,,,0.0,,,,,,,,,,,,,,1,0,0,1,Single terrorist
2017,2,11,2017-02-11,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Hebron,31.530243,35.094162,"02/11/2017: An assailant attempted to stab Border Police officers at a checkpoint near the Cave of the Patriarchs in Hebron, West Bank. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,0.0,0,0,Armed Assault,,,Police,Officers,Israel,,,,,,,,Unknown,,,,1.0,0.0,,,Melee,Knife or Other Sharp Object,,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Single terrorist
2017,2,23,2017-02-23,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Nablus,32.222271,35.253506,"02/23/2017: Assailants threw an explosive device targeting Israel Defense Forces (IDF) personnel providing security at Joseph's Tomb in Nablus, West Bank. A soldier was injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",1,1.0,1,0,Bombing/Explosion,,,Military,Soldier,Israel,,,,,,,,Palestinian Extremists,,,,-99.0,0.0,,,Explosives,Unknown Explosive Type,,,,0.0,0.0,1.0,0.0,-9,,,0.0,,,,,,,,,,,,,,0,0,0,0,Unknown
2017,3,1,2017-03-01,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Teneh Omarim,31.374567,34.95705,"03/01/2017: An assailant stabbed and injured an Israeli civilian at his residence in Teneh Omarim, West Bank. The civilian was able to retrieve his gun and shoot and kill the assailant before he could cause any further casualties. No group claimed responsibility; however, sources identified the assailant, Said Muhammad Ali Qisiyeh, as a Palestinian extremist.",1,0.0,1,0,Armed Assault,,,Private Citizens & Property,Civilian: Shabtai Koshobalski,Israel,,,,,,,,Palestinian Extremists,,,,1.0,0.0,,,Melee,Knife or Other Sharp Object,,,,1.0,1.0,1.0,0.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,3,2,2017-03-02,Israel,Middle East & North Africa,Southern,Shaar HaNegev regional council district,31.518614,34.568104,"03/02/2017: Assailants in Gaza Strip opened fire on an Israel Defense Forces (IDF) patrol along the border in Shaar HaNegev regional council district, Southern district, Israel. There were no reported casualties in the assault. No group claimed responsibility for the attack.",1,1.0,1,0,Armed Assault,,,Military,Patrol,Israel,,,,,,,,Unknown,,,,-99.0,0.0,,,Firearms,Unknown Gun Type,,,,0.0,0.0,0.0,0.0,1,Minor (likely < $1 million),-99.0,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2017,3,7,2017-03-07,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Unknown,31.522706,34.555793,03/07/2017: Two explosive devices were discovered and defused near the border fence in northern Gaza Strip. The devices were planted several days earlier and were thought to be targeting Israel Defense Forces (IDF) soldiers. No group claimed responsibility for the incident.,1,0.0,0,0,Bombing/Explosion,,,Military,Officers,Israel,,,,,,,,Unknown,,,,-99.0,0.0,,,Explosives,Unknown Explosive Type,,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2017,3,8,2017-03-08,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Jerusalem,31.784838,35.224613,"03/08/2017: Assailants set fire to the Church of Ascension on Mount Scopus in Jerusalem, West Bank. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,0.0,1,0,Facility/Infrastructure Attack,,,Religious Figures/Institutions,Church,Israel,,,,,,,,Unknown,,,,-99.0,0.0,,,Incendiary,Arson/Fire,,,,0.0,0.0,0.0,0.0,1,Unknown,-99.0,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Unknown
2017,3,13,2017-03-13,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Jerusalem,31.784838,35.224613,"03/13/2017: An assailant stabbed Border Police officers near Lions' Gate in Jerusalem, West Bank. The assailant was killed and two officers were injured in the attack. No group claimed responsibility for the incident; however, sources identified the assailant as Ibrahim Mattar, a Palestinian extremist.",1,0.0,1,0,Armed Assault,,,Police,Officers,Israel,,,,,,,,Palestinian Extremists,,,,1.0,0.0,,,Melee,Knife or Other Sharp Object,,,,1.0,1.0,2.0,0.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,3,15,2017-03-15,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Alon Shvut,31.646404,35.13175,"03/15/2017: An assailant attempted to drive a vehicle into soldiers and civilians at a bus stop in Gush Etzion, Alon Shvut, West Bank. Security forces shot and injured the assailant, who was the only reported casualty. No group claimed responsibility for the incident; however, sources identified the assailant as Fatemah Taqatqa, a Palestinian extremist.",1,0.0,0,0,Unarmed Assault,,,Military,Soldiers,Israel,Transportation,Bus Stop,West Bank and Gaza Strip,,,,,Palestinian Extremists,,,,1.0,1.0,,,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,,,0.0,0.0,1.0,1.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,3,20,2017-03-20,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Jalame,32.509904,35.307883,"03/20/2017: Two assailants threw an explosive device at Israeli Border Police personnel near Jalame, West Bank. There were no reported casualties as the device failed to detonate. No group claimed responsibility for the incident.",1,0.0,0,0,Bombing/Explosion,,,Police,Officers,Israel,,,,,,,,Unknown,,,,2.0,1.0,,,Explosives,Unknown Explosive Type,,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,-9,-9,0,-9,Multiple terrorists
2017,3,23,2017-03-23,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Beit El,31.944417,35.222758,"03/23/2017: Assailants threw Molotov cocktails at an Israeli settlement in Beit El, West Bank. Israel Defense Forces (IDF) personnel opened fire in response, killing one assailant and injuring three assailants. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",1,0.0,0,0,Armed Assault,,,Private Citizens & Property,Community,Israel,,,,,,,,Palestinian Extremists,,,,5.0,0.0,,,Incendiary,Molotov Cocktail/Petrol Bomb,,,,1.0,1.0,3.0,3.0,-9,,,0.0,,,,,,,,,,,,,,0,0,0,0,Multiple terrorists
2017,3,27,2017-03-27,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Hawara,32.178006,35.273507,"03/27/2017: An assailant armed with a screwdriver attempted to stab an Israel Defense Forces (IDF) soldier at a checkpoint near Hawara, West Bank. There were no reported casualties and the assailant was detained by IDF personnel. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist.",1,1.0,0,0,Armed Assault,,,Military,Soldier,Israel,,,,,,,,Palestinian Extremists,,,,1.0,1.0,,,Melee,Knife or Other Sharp Object,,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,3,29,2017-03-29,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Jerusalem,31.784838,35.224613,"03/29/2017: An assailant attempted to stab an Israeli Border Police officer just outside Damascus Gate in Old City neighborhood, Jerusalem, West Bank. The officers shot and killed the assailant before any injuries occurred. No group claimed responsibility; however, sources identified the assailant, Siham Rateb Nimir, as a Palestinian extremist.",1,0.0,0,0,Armed Assault,,,Police,Officer,Israel,,,,,,,,Palestinian Extremists,,,"The specific motive is unknown; however, sources noted that Siham Rateb Nimir's son, Mustafa Nimir, was killed by Border Police officers six months prior to the attack.",1.0,0.0,,,Melee,Knife or Other Sharp Object,,,,1.0,1.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,4,1,2017-04-01,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Jerusalem,31.784838,35.224613,"04/01/2017: An assailant stabbed two ultra-Orthodox Jewish civilians on Hagai Street in the Muslim Quarter of Old City neighborhood, Jerusalem, West Bank. Police officers intervened, killing the assailant while an officer was also injured. No group claimed responsibility; however, sources identified the assailant, Ahmad Gazal, as a Palestinian extremist.",1,0.0,1,0,Armed Assault,,,Private Citizens & Property,Jewish Civilians,Israel,,,,,,,,Palestinian Extremists,,,,1.0,0.0,,,Melee,Knife or Other Sharp Object,,,,1.0,1.0,3.0,0.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,4,2,2017-04-02,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Qalqilya,32.189444,34.970556,"04/02/2017: An assailant attempted to stab Israel Defense Forces (IDF) soldiers in Qalqilya, West Bank. When the soldiers drew their weapons, the assailant fled and there were no reported casualties. No group claimed responsibility; however, sources attributed the attack to a Palestinian extremist.",1,1.0,0,0,Armed Assault,,,Military,Soldiers,Israel,,,,,,,,Palestinian Extremists,,,,1.0,1.0,,,Melee,Knife or Other Sharp Object,,,,0.0,0.0,0.0,0.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,4,6,2017-04-06,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Ofra,31.955101,35.260324,"04/06/2017: An assailant rammed a vehicle into Israel Defense Forces (IDF) soldiers outside Ofra, West Bank. At least one soldier was killed and two other people, including the assailant and another soldier, were injured in the attack. No group claimed responsibility; however, sources identified the assailant, Malik Hamad, as a Palestinian extremist.",1,1.0,1,0,Unarmed Assault,,,Military,Soldier: Sergeant Elchai Teharlev,Israel,,,,,,,,Palestinian Extremists,,,,1.0,1.0,,,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,,,1.0,0.0,2.0,1.0,0,,,0.0,,,,,,,,,,,,,,0,0,0,0,Single terrorist
2017,4,6,2017-04-06,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Unknown,31.354676,34.308826,"04/06/2017: Assailants hanged three people accused of cooperating with Israeli officials at a police compound in Gaza Strip. No group claimed responsibility; however, sources attributed the attack to Hamas (Islamic Resistance Movement).",1,0.0,1,0,Hostage Taking (Kidnapping),,,Private Citizens & Property,Suspected Informants,West Bank and Gaza Strip,,,,,,,,Hamas (Islamic Resistance Movement),,,"The specific motive is unknown; however, sources posited that Hamas (Islamic Resistance Movement) accused the victims of working with Israeli officials.",-99.0,0.0,,,Melee,Rope or Other Strangling Device,,,,3.0,0.0,0.0,0.0,0,,,1.0,3.0,-99.0,,,,0.0,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,0,0,0,0,Unknown
